,Wolves,Sheep,Grass
0,23,74,200
1,22,93,164
2,22,135,147
3,22,193,123
4,22,237,96
5,22,302,78
6,22,376,56
7,22,354,38
8,22,296,28
9,22,247,15
10,22,221,16
11,22,178,18
12,22,140,20
13,22,84,24
14,22,82,29
15,22,61,32
16,22,59,36
17,22,60,39
18,22,41,35
19,22,24,52
20,22,30,57
21,22,35,64
22,22,29,72
23,22,22,77
24,22,31,80
25,22,36,121
26,22,41,140
27,22,36,165
28,22,54,190
29,22,61,190
30,22,78,201
31,22,102,208
32,22,132,195
33,22,152,188
34,22,195,166
35,22,226,134
36,22,249,105
37,22,288,81
38,22,302,57
39,22,300,41
40,22,260,23
41,22,242,11
42,22,229,12
43,22,209,3
44,23,131,5
45,23,85,8
46,23,58,12
47,23,32,12
48,23,15,13
49,23,12,15
50,23,6,23
51,23,1,34
52,23,0,44
53,23,0,65
54,23,0,81
55,23,0,102
56,23,0,136
57,23,0,163
58,23,0,193
59,23,0,231
60,23,0,266
61,23,0,295
62,23,0,323
63,23,0,343
64,23,0,365
65,23,0,379
66,23,0,385
67,23,0,394
68,23,0,396
69,23,0,396
70,23,0,398
71,23,0,399
72,23,0,400
73,23,0,400
74,23,0,400
75,23,0,400
76,23,0,400
77,23,0,400
78,23,0,400
79,23,0,400
80,23,0,400
81,23,0,400
82,23,0,400
83,23,0,400
84,23,0,400
85,23,0,400
86,23,0,400
87,23,0,400
88,23,0,400
89,23,0,400
90,23,0,400
91,23,0,400
92,23,0,400
93,23,0,400
94,23,0,400
95,23,0,400
96,23,0,400
97,23,0,400
98,23,0,400
99,23,0,400
100,23,0,400
101,23,0,400
102,23,0,400
103,23,0,400
104,23,0,400
105,23,0,400
106,23,0,400
107,23,0,400
108,23,0,400
109,23,0,400
110,23,0,400
111,23,0,400
112,23,0,400
113,23,0,400
114,23,0,400
115,23,0,400
116,23,0,400
117,23,0,400
118,23,0,400
119,23,0,400
120,23,0,400
121,23,0,400
122,23,0,400
123,23,0,400
124,23,0,400
125,23,0,400
126,23,0,400
127,23,0,400
128,23,0,400
129,23,0,400
130,23,0,400
131,23,0,400
132,23,0,400
133,23,0,400
134,23,0,400
135,23,0,400
136,23,0,400
137,23,0,400
138,23,0,400
139,24,0,400
140,24,0,400
141,24,0,400
142,24,0,400
143,24,0,400
144,24,0,400
145,24,0,400
146,24,0,400
147,24,0,400
148,24,0,400
149,24,0,400
150,24,0,400
151,24,0,400
152,24,0,400
153,24,0,400
154,24,0,400
155,24,0,400
156,24,0,400
157,24,0,400
158,24,0,400
159,24,0,400
160,24,0,400
161,24,0,400
162,24,0,400
163,24,0,400
164,24,0,400
165,24,0,400
166,24,0,400
167,24,0,400
168,24,0,400
169,24,0,400
170,24,0,400
171,24,0,400
172,24,0,400
173,24,0,400
174,24,0,400
175,24,0,400
176,24,0,400
177,23,0,400
178,23,0,400
179,23,0,400
180,23,0,400
181,23,0,400
182,23,0,400
183,23,0,400
184,23,0,400
185,23,0,400
186,23,0,400
187,21,0,400
188,21,0,400
189,21,0,400
190,21,0,400
191,21,0,400
192,21,0,400
193,21,0,400
194,21,0,400
195,21,0,400
196,21,0,400
197,21,0,400
198,21,0,400
199,21,0,400
200,21,0,400
201,21,0,400
202,21,0,400
203,21,0,400
204,21,0,400
205,21,0,400
206,21,0,400
207,21,0,400
208,21,0,400
209,21,0,400
210,21,0,400
211,21,0,400
212,21,0,400
213,21,0,400
214,21,0,400
215,21,0,400
216,21,0,400
217,20,0,400
218,20,0,400
219,20,0,400
220,19,0,400
221,19,0,400
222,19,0,400
223,19,0,400
224,19,0,400
225,18,0,400
226,18,0,400
227,18,0,400
228,17,0,400
229,17,0,400
230,17,0,400
231,17,0,400
232,17,0,400
233,17,0,400
234,17,0,400
235,17,0,400
236,17,0,400
237,17,0,400
238,17,0,400
239,17,0,400
240,17,0,400
241,17,0,400
242,17,0,400
243,17,0,400
244,17,0,400
245,17,0,400
246,17,0,400
247,15,0,400
248,15,0,400
249,15,0,400
250,15,0,400
251,15,0,400
252,15,0,400
253,15,0,400
254,15,0,400
255,15,0,400
256,15,0,400
257,15,0,400
258,15,0,400
259,15,0,400
260,15,0,400
261,15,0,400
262,15,0,400
263,15,0,400
264,15,0,400
265,15,0,400
266,15,0,400
267,15,0,400
268,14,0,400
269,14,0,400
270,14,0,400
271,14,0,400
272,14,0,400
273,14,0,400
274,14,0,400
275,14,0,400
276,14,0,400
277,13,0,400
278,13,0,400
279,13,0,400
280,12,0,400
281,12,0,400
282,12,0,400
283,12,0,400
284,12,0,400
285,12,0,400
286,12,0,400
287,12,0,400
288,12,0,400
289,12,0,400
290,12,0,400
291,12,0,400
292,12,0,400
293,12,0,400
294,12,0,400
295,12,0,400
296,12,0,400
297,12,0,400
298,12,0,400
299,12,0,400
300,12,0,400
